cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,page-faults:u,IPC,CPI
302323404,724507934,892858,2786767,13174197,65264,202091,319148,693227,14287,39215,1793,31750,20090,22420,46882,1916,9519,46882,3288,5661,7815,2289197,551,2.4,0.417281012
301312849,753856417,597659,2243671,10063442,15437,37703,122850,227667,538,197,612,18609,32743,114224,75680,695,9230,75680,128970,671426,177508,28507,0,2.5,0.399695276
309136738,310592709,802710,503885,3756510,6027,3450,43024,769335,735,11241,1490,32664,361696,598351,1217267,164070,976126,1217267,98829,191414,175302,21176,168,1,0.995312282
308757580,516697478,782753,1907035,5270699,65535,239029,280360,343768,810,1607,2219,29314,30154,132784,17347,63797,8510,17347,1020,5993,4577,45245,772,1.67,0.597559681
301647888,893648641,605190,3096372,12445209,23529,120811,290717,473664,1223,3646,649,3207,4346,6482,606270,184750,1238221,606270,142540,733306,263310,64217,551,2.96,0.337546407
308992985,194846017,162865,366420,3097796,10607,99015,218439,238841,4825,30,328,3782,184033,487931,956957,152879,832502,956957,79302,582713,134579,19970,0,0.63,1.585831672
309108566,182420643,599733,291027,2235719,5834,6608,8974,670180,11017,16632,1182,27151,466090,620248,222102,134988,763236,222102,6444,76174,18437,7722,168,0.59,1.694482384
290430222,564697549,188701,1213188,1049618,24247,6679,34277,398311,1669,45,1012,26854,15857,106766,17441,23341,9018,17441,1233,29584,200359,93694,772,1.94,0.514311108
303571010,579475035,372831,1410077,5236663,19506,3037,27445,142764,1147,4203,1988,65786,261018,773449,749784,217269,1134468,749784,65203,116924,159207,25329,551,1.91,0.523872456
304114920,586444239,432399,1610472,7276978,24102,49808,46688,357806,8226,15735,1162,25415,381297,708857,123708,124163,340745,123708,2148,24431,1772,3613,0,1.93,0.518574316
307387600,302091512,896020,1431875,8621478,36322,123439,115535,788793,16731,19061,997,14588,21911,76362,83572,8637,248613,83572,2386,39040,2016,4265,168,0.98,1.017531403
309099908,582839519,298260,42933,1359167,36855,4379,664,857053,185,45,631,31977,17474,105866,1810736,239528,1798605,1810736,222375,228096,63784,8080,772,1.89,0.530334505
304476004,615885040,280079,663321,2259724,1305850,23272,120647,434902,4023,8017,1628,47589,340848,697087,377801,178197,764987,377801,83273,472128,249262,34714,559,2.02,0.494371489
303793771,333330209,276083,1288653,3865927,17863,93128,200427,281941,9063,23985,1072,22872,450748,472079,94229,105159,158852,94229,1283,11305,989,2110,0,1.1,0.911389855
306621284,702980296,913369,1997317,13996787,31154,131592,113685,664687,12266,17603,666,12253,17850,125581,78019,1709,164925,78019,1816,33368,2223,2029,167,2.29,0.436173369
306391879,462698960,628727,385571,3188108,36108,3097,497,895842,125,35,245,30844,17185,459290,952841,403731,1989081,952841,146370,8124,3231,13844,490,1.51,0.662184067
307542583,611517749,111449,272294,2163029,1213353,83321,185226,622886,8496,29003,1262,24866,301140,678245,538263,222165,1149508,538263,15008,175764,2328,33807,551,1.99,0.502916855
306532946,361388721,342909,1460727,8825202,23858,149442,324674,653221,10737,11189,796,11650,23953,52730,583784,5436,272089,583784,120280,688204,108485,39329,0,1.18,0.848208392
301198071,816200165,704580,2453368,12049383,18341,89283,125565,797534,1523,7037,70,6122,13253,60427,285664,3845,111263,285664,10103,351680,82969,61240,168,2.71,0.369024761
309211665,455657426,927039,72982,3265628,40270,4562,3482,901591,14176,48684,4038,61234,221344,67025,111742,4653,18857,111742,6944,9637,5721,51621,772,1.47,0.678605565
303447798,698839020,749839,2642839,11467723,101627,147693,265348,701311,12728,33342,1458,24049,173033,268728,89815,4690,69681,89815,3933,6100,5762,256697,551,2.3,0.434217022
303782069,873872733,666955,2568059,12052596,20595,105914,179799,361650,616,691,45,10481,288305,552262,793689,169391,723384,793689,48375,268068,189906,26112,0,2.88,0.347627358
301801481,355340680,594926,1311919,4663916,7992,10124,91639,962773,861,3447,150,2710,21058,100436,1099550,293819,382588,1099550,117376,334037,196992,22074,168,1.18,0.849329947
308161252,498599829,900607,613614,4818293,64593,257333,286457,521712,10620,11526,350,2709,5746,12006,74789,118595,18758,74789,1928,8751,6579,39319,772,1.62,0.618053265
298507143,822980582,713857,3377699,13187579,30503,150912,278899,496203,5867,14167,125,5456,11887,9288,304086,125280,18996,304086,39122,269103,41801,1332390,551,2.76,0.362714686
303852226,492157158,422010,1556312,5341890,7397,3557,87409,241397,7453,14737,896,22457,300214,435803,727738,218721,742224,727738,146652,693541,86059,26315,0,1.62,0.617388615
307779781,269843975,1223753,683162,3587358,5044,8047,34894,788345,2003,9399,2274,28639,174590,346997,1671829,191847,569070,1671829,134154,344564,99239,15452,168,0.88,1.140584225
291075653,506092904,618261,2030019,4603487,64904,255141,249596,204960,586,235,321,18455,15638,107138,25946,38231,6174,25946,3219,13897,6056,37890,772,1.74,0.575142727
302009156,856416574,546617,2695833,10953035,22276,147515,244809,358763,581,928,581,16028,7808,47431,833239,159942,1413580,833239,145990,792567,272614,32617,551,2.84,0.35264282
309086899,172125457,138113,619037,3996862,12101,101479,217089,439120,9315,14056,1070,29758,313812,497285,1250894,168309,639085,1250894,113725,449965,137188,16092,0,0.56,1.795707064
308342437,179601574,667084,396822,2360597,9612,10769,70370,720660,6172,6399,2349,35867,473732,595892,222874,152505,694218,222874,7483,96379,18254,7841,168,0.58,1.716813668
288221763,557728532,197477,1315913,1245970,21471,4293,1314,163522,680,154,1669,35287,17673,107932,22746,47835,9901,22746,2373,38704,208683,90879,772,1.94,0.51677787
302216495,867210791,559111,2719329,11150966,22224,158599,262323,423677,1267,3357,2304,58257,127106,691629,897550,189638,1281948,897550,175543,808677,269188,34935,559,2.87,0.348492544
308198933,172003413,138868,625545,4003136,12138,107503,224684,239433,637,16,100,9306,290035,493335,1167003,158479,699171,1167003,118235,465619,147440,14895,0,0.56,1.791818707
307863637,180965555,641604,338172,2263635,13795,15596,20579,705824,11959,16687,1332,24856,477022,595021,275401,162631,658903,275401,9755,141076,27033,11926,167,0.59,1.701227822
293938652,576192981,206366,1391505,1367581,29988,12680,43697,420640,1543,50,816,28212,17974,111749,29997,30892,10045,29997,2893,41936,209742,93191,490,1.96,0.510139244
299424717,618137594,423402,1596526,5837536,23401,10309,70437,155386,1187,3266,2039,64174,262974,795073,756008,222183,1146072,756008,73203,29474,220461,24949,551,2.06,0.484398166
303498602,433130636,350324,1457151,4748275,23215,111618,206639,308743,7759,15664,936,25734,349738,548102,424580,199406,422378,424580,3927,128003,9042,3807,0,1.43,0.700709155
308583058,221770450,704101,1305485,7886388,24639,143902,133582,677428,19338,12262,1242,20740,83638,77473,189396,18837,264908,189396,6288,139702,12971,4345,168,0.72,1.391452549
307587261,586158549,313519,351584,1978936,40302,10044,44474,815118,210,60,305,32125,19759,114767,1450925,74025,558076,1450925,394490,869544,189276,34762,772,1.91,0.524750959
307307716,452706143,161082,275788,581634,368283,25837,86629,330493,6638,25541,1577,67919,252012,407708,1197858,100715,1092668,1197858,147567,715855,72326,18146,551,1.47,0.678823826
304096880,422651405,232747,1110056,5378219,24544,110478,256738,450729,10795,18420,1417,21010,184392,243500,78252,8774,88275,78252,2592,54002,186253,18860,0,1.39,0.719498093
302461670,819537530,649269,3176805,15395238,23510,218035,147544,569954,5968,16121,220,5812,23158,84041,137024,35960,179129,137024,7177,25047,3469,8750,168,2.71,0.369063843
306565028,391321829,818368,155194,2803880,34607,6709,3467,908770,205,35,605,60575,396149,854218,387388,198438,1017699,387388,3205,7968,4932,27713,772,1.28,0.783408962
306905483,628987674,202623,438842,4591143,1218626,115454,317598,731181,9217,20086,798,21745,387964,807081,262355,177962,657386,262355,7630,167736,12067,29792,551,2.05,0.487935608
303511023,498551535,394578,2263408,10279779,26424,206132,343495,584436,8694,8439,115,7449,21831,52219,636184,73570,661630,636184,124845,606386,11505,29927,0,1.64,0.608785655
301970282,731719867,652802,2277939,10429119,17351,75405,150553,730222,1503,5597,285,5421,11805,63973,358668,2154,545744,358668,15188,630036,94202,48408,168,2.42,0.412685641
308148649,461754048,920931,113276,3273575,58752,7008,24415,841441,17054,49220,4674,34641,160099,9063,146862,5536,24918,146862,6353,15055,7380,45780,772,1.5,0.667343687
297422884,698866866,756341,2644189,11805966,89748,151688,297462,682507,14117,36722,1568,21393,130073,188789,99179,29224,90497,99179,4598,6684,5628,881967,551,2.35,0.425578745
304197380,880510443,656868,2526963,12038527,20764,99859,189707,354640,591,691,45,10637,289631,546662,556791,134936,512618,556791,8492,298966,206501,26544,0,2.89,0.345478447
303187181,365654519,630402,1051101,4623948,7465,3219,70211,967238,726,3472,5,3532,28292,181381,1417478,336076,601691,1417478,129937,300123,163594,21906,168,1.21,0.829162954
309234655,497498479,884019,885900,5498686,73454,231046,283061,494591,7331,265,300,465,4070,10593,29433,117906,8265,29433,607,4584,3037,40283,772,1.61,0.621579096
297381465,784558833,606485,2418398,14177576,248179,166188,334870,707073,14497,38736,1282,19698,102837,165689,579506,80406,76364,579506,35050,342490,45954,683984,559,2.64,0.379042912
302813508,812975247,600659,2274585,10929248,17087,56596,118502,263612,340,4017,571,17952,392176,368841,24794,29166,0,24794,69117,687298,171622,28436,0,2.68,0.37247568
306279851,343947456,809363,547203,3535046,6829,4080,47149,720193,701,2164,328,16831,108878,332389,1267597,177843,938705,1267597,97944,220756,180436,25222,167,1.12,0.89048442
309003660,487151914,798584,1910725,5522812,65537,254957,315298,346631,541,191,766,26135,26452,121987,14856,54298,12776,14856,3325,16013,8242,38649,490,1.58,0.634306571
297784367,823472644,561491,3249819,12903761,26116,152147,286543,435384,1293,3818,739,17195,6169,7064,687256,40894,1292208,687256,37898,607120,170065,94261,551,2.77,0.36162023
305991830,285486050,224855,636441,2460964,9424,81543,201938,316484,11046,13960,853,17180,3926,225884,896670,164459,692818,896670,51748,524526,188702,30062,0,0.93,1.071827608
309206372,229939517,831851,341158,2491508,3573,4058,58358,604756,4766,25111,2768,38226,486777,576698,578383,141333,805104,578383,39031,211435,11514,13216,168,0.74,1.344729153
281996092,584309437,310101,1784235,2905732,20591,34154,923,209276,661,61,1203,25784,15827,102451,18632,36519,9713,18632,1014,5705,4058,97777,772,2.07,0.482614304
297096571,672322219,505705,1994236,7183028,13814,9614,27548,150371,741,246,1222,30957,97213,682127,744776,143607,1376524,744776,70597,350085,74275,25566,551,2.26,0.441896107
305726733,425624726,368536,1784001,9823110,31079,133245,268732,524621,10473,15579,841,26713,254232,577806,431199,205715,588634,431199,2913,31139,1378,6157,0,1.39,0.718301157
308450476,271882280,783248,410888,2942263,34604,65253,65853,733793,19806,13309,1247,20089,84847,118091,74315,20875,234569,74315,1835,68332,2674,4960,168,0.88,1.134500108
307661014,599911399,108607,21275,372414,26855,4163,841,610929,155,50,460,34587,17429,119064,1383922,255214,1388962,1383922,362367,762819,177993,34834,772,1.95,0.512844087
309197703,144179912,90385,241879,799710,1072561,22217,110292,411083,8115,27664,2099,57330,235554,320999,1171648,124100,1125929,1171648,88471,473219,60137,12935,551,0.47,2.144526923
303824991,885072693,698832,3236548,14208700,39369,166479,305224,710154,15404,22730,1227,16496,29763,149990,13759,338,30427,13759,61517,632307,159833,26247,0,2.91,0.343276878
308909792,467283141,817316,1270655,8355089,39312,106340,124002,745120,1438,6008,55,6428,18050,115551,18087,2837,141219,18087,864,190771,9719,27174,168,1.51,0.661076262
306990954,564517670,496203,78084,2282117,230331,6731,461,933863,140,4543,2224,54797,631054,623961,47178,121316,11788,47178,2912,6407,3532,8204,797,1.84,0.543811063
297096208,717151294,736434,2476961,12071555,1227577,155879,337193,807697,9505,22905,966,25444,370354,404605,75991,37562,132479,75991,551,357,551,11140,526,2.41,0.414272707
305128299,898388887,706034,2687331,14411753,31840,89781,198857,510875,796,1322,15,3612,157818,477084,732951,136980,813102,732951,76356,614531,198134,23553,0,2.94,0.339639441
300719814,389910643,748417,995647,5542335,11087,3256,43065,969011,1272,4043,20,3452,5755,144983,113370,138739,903174,113370,770,5198,2855,39035,168,1.3,0.771253156
307756484,505109903,913320,78935,3945764,67099,199156,279340,607291,13866,19397,3041,1693,4528,7378,57288,3200,7628,57288,8323,225863,42719,3036367,902,1.64,0.609286181
300719414,752485645,589948,2037631,14450345,472486,148532,248841,630387,11668,33777,1417,28895,201668,272829,15319,1985,73667,15319,526,46270,3241,218472,429,2.5,0.399634752
303742990,909740724,681456,2355447,12448647,20450,87521,140194,372597,616,606,45,9736,297111,553481,1109505,116860,737657,1109505,109035,399308,298725,59620,0,3,0.333878634
303307845,343691615,765427,885000,4657943,7127,3679,68834,959863,751,3417,15,5065,26479,119340,58115,133160,6050,58115,7467,105578,140326,34491,167,1.13,0.882499985
309235071,491563626,850273,1297185,5701411,71922,231755,293791,465224,4174,210,210,631,4064,6250,290368,3313,81464,290368,9936,19578,4756,38767,522,1.59,0.629084527
302629128,907944500,668236,3184448,13014245,28515,124989,245665,467604,1508,4895,25,3331,3313,215792,1090566,179730,860329,1090566,42564,450988,193332,141439,519,3,0.333312364
308564339,316506762,258017,782141,2465130,7859,106271,245315,304898,9066,23826,1062,25505,455912,566614,647071,239112,388095,647071,54552,535472,162816,26226,0,1.03,0.974905993
307088699,257135068,839297,569943,2804997,4274,7744,69400,888165,2319,9605,3086,31752,17011,103768,906583,153774,489725,906583,86486,264839,13572,6469,168,0.84,1.194270005
277900662,529665579,416692,1963922,3965828,23979,97488,9525,127703,611,200,220,8958,68364,417716,29738,234061,17734,29738,3257,14568,7171,37824,902,1.91,0.524671931
295996688,773900377,478691,2493332,10057178,17485,46219,162308,216260,245,7417,755,18002,381357,549151,1083870,425522,825888,1083870,208604,717994,122301,22867,421,2.61,0.38247389
308967629,162529042,243685,1440186,5860621,17264,157021,302171,583416,15386,18849,1237,25191,450191,682909,1072211,203648,1010909,1072211,68653,287360,13220,8981,0,0.53,1.900999509
308050211,155245390,875938,640754,2599028,16929,11605,39265,899367,165,30,603,35692,172220,363896,136609,64795,336508,136609,11028,143117,11317,5943,168,0.5,1.984279282
301843528,590484957,114373,114862,53637,8959,5035,2445,122635,3847,14783,3215,72650,26673,127115,83945,24519,12231,83945,152027,838271,440135,102135,902,1.96,0.511179031
307109523,392624727,228888,742782,2786253,6638,97408,208793,284116,11011,18538,1718,87255,354606,765022,589697,158016,680769,589697,115758,432336,253348,31090,421,1.28,0.782196082
302640207,721795061,562237,2965517,13555369,24463,168243,139687,699024,14987,20150,1947,34637,441107,464066,108063,114592,183883,108063,4165,35722,1697,2511,0,2.38,0.419288276
307593982,346393253,967961,478139,3209833,34490,7196,3139,830452,2639,15888,1081,18488,13886,82020,277358,43353,218201,277358,5398,87283,9951,2048,168,1.13,0.887990685
308557364,611833184,104826,58902,670967,1174269,26532,108726,478927,624,735,808,31291,18219,436762,1319437,263819,2415184,1319437,165672,37434,5280,9452,902,1.98,0.504316163
308738428,175228410,234155,1376142,5894802,17479,117035,274068,643858,7543,32268,1788,28074,175407,399190,1120773,174048,1590880,1120773,60684,398563,24765,7465,421,0.57,1.761919931
301626133,851236777,726123,3079413,14758130,33262,221927,141643,709337,15915,17759,831,15299,25387,155631,66947,438,27125,66947,145516,655985,215080,25825,0,2.82,0.3543387
308160181,413922403,887427,98036,3343364,42288,18411,100697,850121,1528,7212,235,7164,16589,70397,31651,27404,187706,31651,7201,323916,18267,31714,168,1.34,0.744487804
302601677,654123706,444791,637976,5575281,1375938,26979,108212,907298,370,6071,2234,69838,627497,623779,74276,31656,33909,74276,4621,7283,5254,9418,902,2.16,0.462606192
309181854,157785498,144826,593259,5994781,613446,109763,124683,461629,8735,30339,1558,27527,92337,477117,1103973,194792,1734215,1103973,53804,387528,9655,6952,429,0.51,1.959507419
299503476,842259239,778029,3349991,14311105,37617,155688,317363,702570,14538,14024,796,13502,33768,143720,295208,269,7591,295208,138646,654121,200230,20436,0,2.81,0.355595358
307272735,518507831,763815,1431777,8247499,34714,132705,142891,675490,1297,7204,225,7120,15934,67659,34056,25199,164510,34056,7578,230719,19128,31474,167,1.69,0.592609632
306569456,543274739,576931,92668,2511282,173420,5738,782,938419,410,7984,2730,71492,628673,518704,47417,21810,17624,47417,2830,5830,3031,8141,514,1.77,0.564299118
297018547,738966329,772579,2715599,11835389,1235275,148820,270348,788544,7563,24460,1046,26981,342284,365798,80815,41892,158397,80815,1271,444,1972,11495,527,2.49,0.401937863
